fileName,Ref
Pader_SongeEnigmatique.xml,"Albigeois,Allemagne,Anvers,Athenes,Belvedere,Brabant,Egypte,Ephese,Espagne,Europe,Flandres,Florence,Fontainebleau,Grece,Italie,Macedoine,Malte,Mantoue,Milan,Naples,Narbonne,Paris,Rhin,Rome,Savoie,Syracuse,Tarn,Thessalie,Toscane,Toulouse"
Passeri_ViteATIR.xml,"Afrique,Alexandrie,Allemagne,Amerique,Amsterdam,Angleterre,Arno,Asie,Athenes,Belvedere,Bologne,Bruxelles,Capitole,Cento,CittaDiCastello,Come,Cremone,Egypte,Espagne,Flandres,Florence,France,Genes,Grece,Grottaferrata,Italie,Lombardie,Macedoine,Madrid,Malte,Mantoue,Milan,Monaco,Naples,Nil,Orvieto,Padoue,Paris,Parme,Pesaro,Ravenna,Rome,Sienne,Tibre,Tivoli,Toscane,Turin,Urbino,Vatican,Venise,Vercelli,Verone,Versailles"
Piles_AbregeViePeintres.xml,",AbbayeSaintMartinEsAiresDeTroyes,AixLaChapelle,Alkmaar,Allemagne,Alost,Amiens,Amsterdam,Ancone,Andelys,Angleterre,Anvers,Arezzo,Arnhem,Assise,Athenes,Augsbourg,Avignon,Babylone,Barbarie,Basel,BasiliqueSantaCroceFlorence,BassanoDelGrappa,Belvedere,Bergame,Berne,BoisLeDuc,Bologne,Bolsena,Bordeaux,Brabant,Breda,Bresso,Bruegel,Bruges,Bruxelles,Cadore,Capitole,Caprarola,Caravaggio,CastelFranco,Caunos,Cento,Champagne,Chine,Chiusi,Cologne,Constantinople,Copenhague,Corinthe,Correggio,Cortone,Courtrai,Danemark,Delft,Deventer,Dordrecht,Egypte,Ephese,Espagne,Europe,Ferrare,Fiesole,Flandres,Flessingue,Florence,Fontainebleau,France,Francfort,FrancheComte,Frascati,Frioul,Genes,Gorinchem,Gouda,Grece,Grottaferrata,Gueldre,Haarlem,Heemskerk,Heidelberg,Heraclee,Hollande,Hongrie,Ingolstadt,Italie,Jerusalem,Kalkar,Kos,LaHaye,Leyde,Liege,Lisbonne,Lombardie,Londres,Loreto,Lucques,Lyon,Maaseik,Macedoine,Madrid,Malines,Malte,Mantoue,Maubeuge,Melun,Memphis,Messine,Meulebeke,Meuse,Milan,Modene,Mons,Montpellier,Munich,Naples,Narbonne,NeubourgDuche,Nil,Normandie,Nuremberg,Orange,Orleans,Orvieto,Oudenaarde,Padoue,PantheonRome,Paris,Parme,Pavie,PaysBas,Perugia,Picardie,Pise,PlaceDesVosges,Plaisance,Poitou,Pologne,PordenoneVille,PortaSanPaolo,PortoErcole,Portugal,Prague,Rhin,Rhodes,Rome,SaintQuentinVille,SantAngeloInVado,Savoie,Sceaux,Schaffhouse,Schoorl,Sens,Settignano,Sicile,Sicyone,Sienne,Spolete,Steenwijk,Strasbourg,Suede,Suisse,Tivoli,Toscane,Tours,TriniteDuMont,Troyes,Tunis,Udine,Urbino,Utrecht,Valence,Vatican,Venise,Venloo,Verone,Versailles,Vicence,Vienne,Volterra,Westphalie,Wurtzbourg,Zelande"
Piles_ConversationsConnaissancePeinture.xml,"Afrique,AixLaChapelle,Angleterre,Anvers,Athenes,Autriche,Baviere,Brabant,Breda,Brie,Bruxelles,Cadix,Cappadoce,Champagne,Cologne,Corfou,Ecosse,Espagne,Europe,Flandres,Florence,France,Genes,Grece,Italie,Lallaing,Lombardie,Londres,Madrid,Malines,Mantoue,Ogygie,Padoue,Paris,Pologne,Portovenere,Rome,Skerries,Venise,Windsor"
Piles_CoursPeinture.xml,"Angleterre,Athenes,Cnide,Europe,Flandres,France,Grece,Hollande,Italie,Malines,Paris,Rhodes,Rome,Toscane,Vatican,Venise"
Piles_DialogueColoris.xml,"Europe,France,GambassiTerme,Paris,Rome,Toscane"
Pino_DialogoPitturaATIR.xml,"Grece,Italie,Paris,Rome,Venise"
Varchi_LezzioniMemofonte.xml,"Alexandrie,Arezzo,Arno,Athenes,Belvedere,Capitole,Egypte,Flandres,Florence,France,Grece,Italie,Rome,Tibre,Venise"
Vasari_Vite1551Memofonte.xml,"Afrique,Alexandrie,Allemagne,Angleterre,Anvers,Arezzo,Arno,Athenes,Babylone,Belvedere,Bologne,Cadore,Cana,Capitole,CastelFranco,CittaDiCastello,Corinthe,Cremone,Egypte,Ephese,Espagne,Faenza,Flandres,Florence,France,Genes,Grece,Israel,Italie,Jerusalem,Lombardie,Lyon,Maiano,Mantoue,Milan,Naples,Nil,Orvieto,Padoue,Paris,Parme,Pavie,Pesaro,Pise,Po,Pula,Ravenna,Rimini,Rome,Sicile,Sienne,Tibre,Tivoli,Toscane,Tripoli,Troie,Udine,Urbino,Venise,Vercelli,Verone"
Vasari_Vite1568Memofonte.xml,"Afrique,Alexandrie,Allemagne,Amsterdam,Angleterre,Anvers,Arezzo,Argos,Arno,Asie,Athenes,Babylone,Belvedere,Bologne,Breda,Cadore,Cana,Capitole,CastelFranco,CittaDiCastello,Cnide,Come,Corinthe,Cremone,Egypte,Ephese,Espagne,Fabriano,Faenza,Flandres,Florence,France,Genes,Grece,Haarlem,Israel,Italie,Jerusalem,Lazio,Liege,Lombardie,Lyon,Macedoine,Maiano,Malte,Mantoue,Milan,Monza,Naples,Nil,Orvieto,Padoue,Paris,Parme,Pavie,Perse,Perugia,Pesaro,Pise,Po,Preneste,Pula,Ravenna,Rimini,Rome,SaintQuentinVille,SantAngeloInVado,Sicile,Sicyone,Sienne,Tibre,Tivoli,Toscane,Tripoli,Troie,Tunis,Udine,Urbino,Vatican,Venise,Vercelli,Verone"
